size_fact_key,project_key,person_key,team_key,wbs_element_key,plan_item_key,size_added_and_modified,size_added,size_base,size_deleted,size_modified,size_reused,size_total,measurement_type_key,measurement_type_name,size_metric_key,size_metric_name,size_metric_short_name,phase_key,phase_short_name,process_key,process_name,row_current_flag
25009,102,283,31,38932,219795,0.5,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25010,102,283,31,38984,71459,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25011,102,283,31,38994,71573,4.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25012,102,283,31,38997,219509,4,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25013,102,283,31,39003,219569,4.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25014,102,283,31,39010,220746,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25015,102,283,31,39013,219601,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25016,102,283,31,39016,219589,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25017,102,307,31,38964,220748,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25018,102,307,31,39030,219393,4.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25021,102,816,31,38716,71813,0.25,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25022,102,816,31,38718,71836,0.25,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25023,102,816,31,38719,71849,0.02500000037252903,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25024,102,816,31,38720,71846,0.125,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25025,102,816,31,38722,71854,0.02500000037252903,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25026,102,816,31,38724,71859,0.25,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25027,102,816,31,38725,71872,0.02500000037252903,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25028,102,816,31,38726,71869,0.125,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25029,102,816,31,38728,71877,0.02500000037252903,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25030,102,816,31,38730,71882,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25031,102,816,31,38731,71895,0.019999999552965164,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25032,102,816,31,38732,71892,0.10000000149011612,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25033,102,816,31,38734,71900,0.019999999552965164,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25037,102,816,31,38775,71905,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25038,102,816,31,38776,71918,0.019999999552965164,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25039,102,816,31,38777,71915,0.10000000149011612,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25040,102,816,31,38779,71923,0.019999999552965164,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25041,102,816,31,38787,219232,0.25,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25042,102,816,31,38788,219245,0.02500000037252903,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25043,102,816,31,38789,219242,0.125,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25044,102,816,31,38791,219250,0.02500000037252903,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25047,102,816,31,38859,71970,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25048,102,816,31,38860,71983,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25049,102,816,31,38861,71980,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25050,102,816,31,38863,71988,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25051,102,816,31,38865,71993,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25052,102,816,31,38866,72006,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25053,102,816,31,38867,72003,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25054,102,816,31,38869,72011,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25055,102,816,31,38871,72016,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25056,102,816,31,38872,72029,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25057,102,816,31,38873,72026,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25058,102,816,31,38875,72034,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25059,102,816,31,38877,72039,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25060,102,816,31,38878,72052,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25061,102,816,31,38879,72049,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25062,102,816,31,38881,72057,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25063,102,816,31,38883,219608,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25064,102,816,31,38884,219621,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25065,102,816,31,38885,219618,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25066,102,816,31,38887,219626,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25067,102,816,31,38890,219644,0.25,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25074,102,816,31,9098,220755,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25097,102,284,31,38712,71743,1.5,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25098,102,284,31,38737,71302,1,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
25099,102,284,31,38738,71305,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25100,102,284,31,38739,71311,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25101,102,284,31,38741,71251,1,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
25102,102,284,31,38742,71263,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25103,102,284,31,38743,71257,6,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25104,102,284,31,38745,71269,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25105,102,284,31,38750,219059,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25106,102,284,31,38751,219065,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25107,102,284,31,38775,71905,1.5,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25108,102,284,31,38776,71918,0.75,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25109,102,284,31,38777,71915,0.75,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25110,102,284,31,38779,71923,0.25,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25111,102,284,31,38781,219209,0.3330000042915344,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25112,102,284,31,38782,219222,0.032999999821186066,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25113,102,284,31,38783,219219,0.16699999570846558,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25114,102,284,31,38785,219227,0.032999999821186066,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25115,102,284,31,38787,219232,0.25,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25116,102,284,31,38788,219245,0.02500000037252903,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25117,102,284,31,38789,219242,0.125,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25118,102,284,31,38791,219250,0.02500000037252903,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25119,102,284,31,38795,71095,1,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
25120,102,284,31,38797,71092,1.5,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
25121,102,284,31,38796,71593,1,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
25122,102,284,31,38798,71098,1,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
25123,102,284,31,38799,71101,1,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
25124,102,284,31,38800,71085,0.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25125,102,284,31,38802,219147,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25126,102,284,31,38803,219159,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25127,102,284,31,38805,71659,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25128,102,284,31,38812,219179,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25129,102,284,31,38816,219200,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25130,102,284,31,38842,71192,1.5,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,\N,\N,\N,\N,1
25131,102,284,31,38847,71204,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25132,102,284,31,38848,71210,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25133,102,284,31,38859,71970,1.5,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25134,102,284,31,38860,71983,0.75,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25135,102,284,31,38861,71980,0.75,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25136,102,284,31,38863,71988,0.25,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25137,102,284,31,38865,71993,1.5,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25138,102,284,31,38866,72006,0.75,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25139,102,284,31,38867,72003,0.75,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25140,102,284,31,38869,72011,0.25,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25141,102,284,31,38871,72016,1.5,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25142,102,284,31,38883,219608,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25143,102,284,31,38884,219621,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25144,102,284,31,38885,219618,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25145,102,284,31,38887,219626,0.20000000298023224,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25146,102,284,31,38892,219636,1,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25147,102,284,31,38901,219677,0.12999999523162842,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25148,102,284,31,38902,219690,0.12999999523162842,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25149,102,284,31,38903,219687,0.12999999523162842,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25150,102,284,31,38905,219695,0.12999999523162842,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25151,102,284,31,38907,219700,0.12999999523162842,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25152,102,284,31,38946,71641,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25153,102,284,31,38947,71635,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25154,102,284,31,38948,71647,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25155,102,284,31,38950,219336,0.7699999809265137,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25156,102,284,31,38952,219330,0.38499999046325684,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25158,102,284,31,38958,219300,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25159,102,284,31,38959,219342,1,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25160,102,284,31,38981,71276,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25161,102,284,31,38992,219484,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25162,102,284,31,39007,71555,2,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25163,102,284,31,39023,71543,1.5,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25164,102,284,31,39035,71324,3,0,0,0,0,0,0,1,Plan,61,Test Unit,Test Unit,\N,\N,\N,\N,1
25285,96,285,31,39377,221310,65.77300262451172,62.77299881,4928,18,3,0,4972.7729492,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25286,96,285,31,39390,220792,5,0,0,0,0,0,0,1,Plan,57,Hours,Hours,348,EnvUp-EnvUpd,11,Capsule,1
25287,96,285,31,39393,220767,3717,1241,6608,714,2476,0,7135,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25288,96,285,31,39393,220767,97.41600036621094,91.416000366,1400,0,6,0,1491.4160156,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25289,96,286,31,39436,221810,9,0,0,0,0,0,0,1,Plan,62,Lines of Code,LOC,323,Code,11,Capsule,1
25290,96,286,31,39442,221284,8,8,0,0,0,0,8,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25291,96,795,31,39401,221212,140,115,2331,5,25,0,2441,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25292,96,795,31,39401,221212,20,4,3147,0,16,0,3151,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25293,96,795,31,39402,221136,6,4,457,0,2,0,461,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25294,96,795,31,39402,221136,17.118000030517578,12.118000031,637,0,5,0,649.11798096,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25295,96,795,31,39404,221235,5,0,0,0,0,0,0,1,Plan,62,Lines of Code,LOC,323,Code,11,Capsule,1
25296,96,795,31,39405,221244,5,0,0,0,0,0,0,1,Plan,62,Lines of Code,LOC,323,Code,11,Capsule,1
25297,96,795,31,39406,221253,5,0,0,0,0,0,0,1,Plan,62,Lines of Code,LOC,323,Code,11,Capsule,1
25298,96,795,31,39403,221226,5,0,0,0,0,0,0,1,Plan,62,Lines of Code,LOC,323,Code,11,Capsule,1
25299,96,795,31,39411,221107,5,0,418,0,5,0,418,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25300,96,795,31,39411,221107,10,0,453,0,10,0,453,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25301,96,795,31,39429,221812,2,1,732,0,1,0,733,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25302,96,795,31,39429,221812,30,25,637,0,5,0,662,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25303,96,795,31,39430,221059,9,6,451,0,3,0,457,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25304,96,795,31,39430,221059,9,3,4000,0,6,0,4003,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25305,96,795,31,39440,221267,9,0,0,0,0,0,0,1,Plan,62,Lines of Code,LOC,323,Code,11,Capsule,1
25306,96,795,31,39441,221276,9,0,0,0,0,0,0,1,Plan,62,Lines of Code,LOC,323,Code,11,Capsule,1
25310,96,287,31,39383,220828,4,1,563,2,3,0,562,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25311,96,287,31,39383,220828,50,48,565,0,2,0,613,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25312,96,287,31,39382,221830,7,7,0,0,0,0,7,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25313,96,287,31,39386,220867,7,7,0,0,0,0,7,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25314,96,287,31,39387,220854,161,160,1205,0,1,0,1365,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25315,96,287,31,39387,220854,7,6,1205,0,1,0,1211,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25316,96,287,31,39391,220794,664,661,2373,0,3,0,3034,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25317,96,287,31,39391,220794,226,226,0,0,0,0,226,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25318,96,287,31,39409,75119,86,77,930,6,9,0,1001,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25319,96,287,31,39420,74799,184,184,4161,0,0,0,4345,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25320,96,287,31,39425,220970,96,71,901,10,25,0,962,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25321,96,287,31,39425,220970,100,92,903,0,8,0,995,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25322,96,287,31,39428,220944,452,441,635,25,11,0,1051,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25323,96,287,31,39428,220944,350,350,0,0,0,0,350,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25324,96,287,31,39437,221297,20,16,3776,16,4,0,3776,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25325,96,287,31,39437,221297,40,37,2325,0,3,0,2362,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25328,96,287,31,10113,74401,1.399999976158142,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25329,96,289,31,39384,220815,2,0,418,0,2,0,418,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25330,96,289,31,39384,220815,1,0,418,0,1,0,418,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25331,96,289,31,39385,220841,76,58,1620,23,18,0,1655,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25332,96,289,31,39385,220841,2,2,1620,2,3,0,1617,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25333,96,289,31,39390,220780,879,846,3457,56,33,0,4247,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25334,96,289,31,39390,220780,800,750,3457,10,50,0,4197,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25335,96,289,31,39398,221123,142,136,2380,10,6,0,2506,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25336,96,289,31,39398,221123,20,15,1003,0,5,0,1018,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25337,96,289,31,39400,221162,32,26,315,14,6,0,327,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25338,96,289,31,39400,221162,21,17,315,0,4,0,332,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25339,96,289,31,9960,74586,5,0,0,0,0,0,0,1,Plan,62,Lines of Code,LOC,323,Code,11,Capsule,1
25340,96,289,31,9962,221840,38,19,349,9,19,0,359,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25341,96,289,31,9962,221840,32,19,349,8,13,0,360,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25342,96,289,31,39408,75107,32,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25343,96,289,31,39410,75077,15,0,0,0,0,0,0,1,Plan,60,HLD Pages,HLD Pages,\N,\N,\N,\N,1
25344,96,289,31,39431,221072,23,14,455,14,9,0,455,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25345,96,289,31,39431,221072,40,30,733,0,10,0,763,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25346,96,289,31,39432,221085,28,19,1122,14,9,0,1089,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25347,96,289,31,39432,221085,95,50,1122,0,45,0,1172,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25348,96,289,31,39434,221099,5,0,0,0,0,0,0,1,Plan,62,Lines of Code,LOC,323,Code,11,Capsule,1
25349,96,289,31,9997,74937,2582,2516,9232,20,66,0,11728,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25350,96,289,31,9997,74937,210,133,7593,30,77,0,7696,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25357,96,290,31,39389,220881,1,0,50,0,1,0,50,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25358,96,290,31,39389,220881,4,4,0,0,0,0,4,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25359,96,290,31,9959,220761,2.072999954223633,0,0,0,0,0,0,1,Plan,57,Hours,Hours,\N,\N,\N,\N,1
25360,96,290,31,39396,221197,62,60,912,0,2,0,972,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25361,96,290,31,39396,221197,72,70,913,0,2,0,983,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25362,96,290,31,39411,221117,2,0,0,0,0,0,0,4,Actual,62,Lines of Code,LOC,326,Code Inspect,11,Capsule,1
25363,96,290,31,39411,221117,2,0,0,0,0,0,0,1,Plan,62,Lines of Code,LOC,326,Code Inspect,11,Capsule,1
25364,96,290,31,39411,221116,4,0,0,0,0,0,0,4,Actual,58,Text Pages,Text Pages,322,Design Inspect,11,Capsule,1
25365,96,290,31,39411,221116,4,0,0,0,0,0,0,1,Plan,58,Text Pages,Text Pages,322,Design Inspect,11,Capsule,1
25366,96,290,31,39416,221026,190,165,800,78,25,0,887,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
25367,96,290,31,39416,221026,75,55,800,20,20,0,835,1,Plan,62,Lines of Code,LOC,\N,\N,\N,\N,1
25368,96,290,31,39417,221000,47,42,897,28,5,0,911,4,Actual,62,Lines of Code,LOC,\N,\N,\N,\N,1
